geneName	library	medianlFC_DP	medianlFC_VemR	DP_hitStatus_050	DP_hitStatus_066	DP_hitStatus_075	VemR_hitStatus_050	VemR_hitStatus_066	VemR_hitStatus_075	EffectOnScreen_DP	EffectOnScreen_VemR	DPtier	VemRtier
POU6F2	TF	0.503706694169158	0.337775722538518	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
PPARA	TF	-0.0674568045188975	0.165920744967073	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
PPARD	TF	0.498451974123131	-0.271009661049371	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PPARG	TF	-0.424379785693947	0.140558663434842	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
PRDM1	TF	-0.400401976135607	-0.302615773140233	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
PRDM12	TF	-1.55691052349534	0.0718951637313006	yes	No	No	No	No	No	down	up	tier050	tierNotHit
PRDM13	TF	0.599146385214828	-0.000168332150284545	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PRDM14	TF	0.275979222864835	-0.0244899264537403	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PRDM15	TF	0.109900281760487	-0.210532818703554	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PRDM16	TF	0.508716908491054	0.0784711690566624	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
PRDM2	TF	-0.468203373239759	0.338459859640535	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
PRDM4	TF	0.208179597901015	0.92172035317794	No	No	No	yes	No	No	up	up	tierNotHit	tier050
PRDM5	TF	-0.516112489524372	-0.0201720020766885	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
PRDM6	TF	0.256095681994509	0.117880131346553	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
PRDM8	TF	-0.286836288350655	0.047327092931075	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
PRDM9	TF	0.409308471956062	-0.130411570158608	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PRKRIR	TF	2.34994426876995	1.62694536879702	yes	yes	yes	yes	yes	No	up	up	tier075	tier066
PROP1	TF	-0.0968185893904467	-0.0451471552552287	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
PROX1	TF	0.211055810879055	-0.540166855262686	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PROX2	TF	-0.0361232713610886	0.276606872827405	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
PRRX1	TF	-1.14261824715045	0.115434254124061	yes	yes	No	No	No	No	down	up	tier066	tierNotHit
PRRX2	TF	0.674604565920274	-0.261091521230349	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
PTF1A	TF	0.212458231007786	0.214898097503496	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RARA	TF	-0.13431165233633	-0.265481777131972	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RARB	TF	0.864243947819557	-0.608070472883459	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RARG	TF	-0.173446243677931	-0.488955917058808	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RAX	TF	-1.02529901989243	0.366896104467416	yes	No	No	No	No	No	down	up	tier050	tierNotHit
RAX2	TF	-0.726147067903896	-0.086315038948025	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RBAK	TF	-0.348071167578411	0.0651395651271067	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
RCOR1	TF	0.779138528853173	0.594915530114117	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RCOR2	TF	-0.393555677248169	-0.187907263984803	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RCOR3	TF	0.0411554189231383	0.638857294216261	No	No	No	yes	No	No	up	up	tierNotHit	tier050
REL	TF	0.0540446325187125	-0.0262424805217218	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RELA	TF	-0.0180696016861188	-0.983966318162963	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RELB	TF	-0.989448911289458	-0.292981143638968	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
REPIN1	TF	-0.335846481753315	-0.207477949941842	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RERE	TF	0.542471851984073	-0.0518007892274878	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
REST	TF	-0.588803582353101	-0.750301067407945	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RFX1	TF	1.11551978322043	0.101358600637599	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RFX2	TF	0.3982459016906	0.247560613559589	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RFX3	TF	0.440991082775434	-0.342493112194832	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RFX4	TF	0.0785848522778772	-0.306308212535149	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RFX5	TF	0.0271620336899536	-0.340667518043488	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RFX6	TF	-1.08206702253212	-0.246837240226327	yes	No	No	No	No	No	down	down	tier050	tierNotHit
RFX7	TF	0.284419450130297	0.282737098508884	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RHOXF1	TF	-0.309748379405467	-0.11246639019841	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RHOXF2B	TF	0.0182887355211296	0.301599639781524	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RNF138	TF	-0.15357338853036	0.53419241349168	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
RORA	TF	-0.529017688009278	-0.0545286967483529	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RORB	TF	0.279636864474869	-0.0471576894411328	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RORC	TF	-0.61551596338923	-0.0891052663730165	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
Rosa	TF	-Inf	-Inf	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RREB1	TF	0.122928237980008	-0.142125371204905	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RUNX1	TF	0.375418760099443	0.456766458543588	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
RUNX2	TF	0.719841879133283	-0.199096154043037	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
RUNX3	TF	2.61650382771236	1.5809637625066	yes	yes	yes	yes	yes	No	up	up	tier075	tier066
RXRA	TF	-0.15579322404072	-0.322299884093132	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RXRB	TF	-0.0207829960645803	-0.390297434693458	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
RXRG	TF	-0.401088114089355	0.263944637813844	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SALL1	TF	0.369961428636989	0.45847095789623	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SALL2	TF	0.139559116435215	0.199844431246464	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SALL3	TF	0.0141448108489918	-0.237515011265862	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SALL4	TF	-0.152722573717484	0.121618694446082	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SATB1	TF	0.22246736925324	-0.14767210903567	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SATB2	TF	0.289867895397032	0.130015393489256	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SCRT1	TF	-0.079789484143301	-0.252747636052809	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SCRT2	TF	-0.935289468280865	-0.0340937686016284	yes	No	No	No	No	No	down	down	tier050	tierNotHit
SCX	TF	-0.0441345816777295	-0.574939756085417	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SEBOX	TF	0.246829828170129	0.315901047704332	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SETDB1	TF	-1.3980295382286	-0.239449351047492	yes	yes	No	No	No	No	down	down	tier066	tierNotHit
SETDB2	TF	-1.33561114878678	0.00195241594480262	yes	yes	No	No	No	No	down	up	tier066	tierNotHit
SHOX	TF	0.393476091921427	-0.402404235894626	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SHOX2	TF	-0.843034746986234	0.0698066422634128	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SIM1	TF	-0.207624428838176	-0.0418399738631021	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SIX1	TF	-0.287404837401681	0.430067582453161	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SIX2	TF	-0.743699840668893	-0.166036986650836	yes	No	No	No	No	No	down	down	tier050	tierNotHit
SIX3	TF	-0.101557122312021	-1.09785640930207	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SIX4	TF	-0.415423518810265	0.08020475075513	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SIX5	TF	-1.04506940902803	-0.625991056050298	yes	No	No	No	No	No	down	down	tier050	tierNotHit
SIX6	TF	-0.357121198941847	-0.201346151043761	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SMAD1	TF	-0.211227172408451	-0.414903377385062	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SMAD2	TF	-0.0651590286090472	0.0648493873869344	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SMAD3	TF	0.366972500301041	-0.306366107851041	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SMAD4	TF	1.38904605281653	0.769149605884989	yes	No	No	No	No	No	up	up	tier050	tierNotHit
SMAD5	TF	-0.530133733765774	0.113080825585989	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SMAD6	TF	-0.168605959086063	-0.602313294572632	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SMAD7	TF	0.403790567373154	0.555322822101806	No	No	No	yes	No	No	up	up	tierNotHit	tier050
SMAD9	TF	0.224808184411153	-0.103791900057319	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SMARCE1	TF	0.318892703844558	-0.223511709094057	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SNAI1	TF	-0.192889925387352	0.30262499070284	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SNAI2	TF	-0.334966087594534	0.444439659874147	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SNAI3	TF	-0.0630037097898575	-0.0369461967911558	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SNAPC4	TF	0.0591275990031637	-0.0383173179999137	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SOHLH1	TF	0.0508544937352532	0.316877033708787	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SOHLH2	TF	-0.111408071277707	-0.0221865832944181	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SOX1	TF	-0.314476779693686	-0.23544687569827	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SOX10	TF	4.65185138177616	-1.89014288188519	yes	yes	yes	No	No	No	up	down	tier075	tierNotHit
SOX11	TF	0.697967472770726	0.0944022794665615	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SOX12	TF	0.0108116329886953	0.552516776623602	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SOX13	TF	-0.427273323503734	0.303234203059159	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SOX14	TF	-0.0267991506276791	-0.0991432579741172	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SOX15	TF	0.937324356918442	-0.85215926969536	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SOX17	TF	0.0559179198378913	-0.206951373961049	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SOX18	TF	-0.461894947747096	-0.296292454472951	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SOX2	TF	-0.38030377878938	-0.105059865073704	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SOX21	TF	-0.172089413318565	-0.580576811940139	No	No	No	yes	No	No	down	down	tierNotHit	tier050
SOX3	TF	0.0775717685306196	-0.282780565771149	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SOX30	TF	0.453801781302127	-0.00220855461335409	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SOX4	TF	-0.0231150248930565	0.195791843666055	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SOX5	TF	-1.69129115696548	-0.0694361241812055	yes	No	No	No	No	No	down	down	tier050	tierNotHit
SOX6	TF	-0.466482513319472	-0.336632119718331	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SOX7	TF	0.0314320687372241	-0.268840058021284	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SOX8	TF	-0.00550097288965065	0.0128315264926858	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SOX9	TF	0.1638987315447	-0.03295321776288	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SP1	TF	-1.13793254287812	-0.0782089067729105	yes	No	No	No	No	No	down	down	tier050	tierNotHit
SP100	TF	0.670521771077882	0.172023939605322	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SP110	TF	0.407568028107427	0.542450228419007	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SP140	TF	0.39363578605896	-0.533069170958994	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SP140L	TF	-0.633086399451044	0.168466404036819	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SP2	TF	0.475997916930565	0.299062534757851	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SP3	TF	0.836267866304172	-0.887920797170466	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SP4	TF	0.638282472529431	0.276438045352435	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SP5	TF	0.193623718651382	0.217173862462744	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SP6	TF	-0.385446958363394	-0.124100413031197	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SP7	TF	0.229655559432076	-0.0209853271267932	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SP8	TF	0.410854853383511	0.19719069453484	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SP9	TF	-0.865823957520798	-0.434245473795129	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SPDEF	TF	-0.359085322339467	-0.241407686148191	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SPI1	TF	0.192011295658507	-0.243152131059419	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SPIB	TF	-0.721516698773054	0.0291815065651628	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
SPIC	TF	-0.593362461712457	0.0634467281747127	yes	No	No	No	No	No	down	up	tier050	tierNotHit
SPZ1	TF	-0.598788303623145	-0.0657630553617729	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SREBF1	TF	-0.186463006275692	-0.0157200217584357	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SREBF2	TF	-0.328316598450667	-0.444010730346845	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
SRF	TF	-8.77302126996228	-1.67158919114761	yes	yes	yes	yes	yes	yes	down	down	tier075	tier075
SRY	TF	0.241173106674933	-0.115206281850028	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
SSRP1	TF	0.448255717103552	-0.078974458736152	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ST18	TF	-0.232898912086574	-0.166782292585728	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
STAT1	TF	-0.711602130351163	0.253427759799949	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
STAT2	TF	-0.211526713160258	-0.321226501402004	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
STAT3	TF	0.794370808531968	0.475995275500854	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
STAT4	TF	-0.317518035507057	-0.453441709658154	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
STAT5A	TF	0.142534895730305	0.0948475595128899	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
STAT5B	TF	0.301370598370293	0.176492184180461	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
STAT6	TF	0.0736845010446007	0.671888060310515	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
SUB1	TF	0.596339837822231	-0.174433668088091	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
T	TF	0.826152067342131	-0.0706753578829818	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TADA2A	TF	0.439059292452411	-0.511731417612265	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TADA2B	TF	1.68233312513764	1.77851955178111	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TAL1	TF	1.16187031187655	1.3730245883129	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TAL2	TF	0.653391937980948	0.520830759640118	yes	No	No	No	No	No	up	up	tier050	tierNotHit
TBR1	TF	-0.18461976736923	1.10258008532822	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX1	TF	0.202594493117499	-0.752558048309258	No	No	No	yes	No	No	up	down	tierNotHit	tier050
TBX10	TF	0.392382289871673	-0.394215757031334	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TBX15	TF	-0.12375766766263	0.0878501619419484	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX18	TF	0.0858175857787134	0.0204841436653149	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TBX19	TF	-0.379928895093462	0.0790207071985928	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX2	TF	-0.363325233544285	0.522125407397951	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX20	TF	-0.354794387389139	0.118869369299281	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX21	TF	-0.456342914812089	0.0355989008953216	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX22	TF	-0.389804470590568	0.0256384229624323	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TBX3	TF	-0.588793526123073	-0.247536440857798	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TBX4	TF	0.408914872094675	0.458994246955337	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TBX5	TF	0.267093031711104	-0.789028702044425	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TBX6	TF	0.358758616017347	0.0689694379077301	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TCF12	TF	0.29664817049543	-0.137922847372689	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TCF15	TF	0.315989048203737	-0.287718804694119	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TCF21	TF	-0.276155346871799	-0.604149030606106	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TCF23	TF	-0.481320292094901	-0.23782667929476	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TCF3	TF	-0.288937626871411	-0.0941958032615002	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TCF4	TF	0.171764128175832	-0.109068497745206	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TCF7	TF	0.573521635816466	0.104688683666518	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TCF7L1	TF	-1.11280652137053	-0.133530831351875	yes	No	No	No	No	No	down	down	tier050	tierNotHit
TCF7L2	TF	-0.0635962637067702	0.108312777701701	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TEAD1	TF	-0.638019481348901	-0.00189055280956996	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TEAD2	TF	0.107106936458305	-0.141403464473808	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TEAD3	TF	-0.833833162737475	0.0740035979182924	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TEAD4	TF	-0.720334738053469	-0.00775404878415957	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TEF	TF	-0.723668329063283	-0.0614513869669748	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TERF1	TF	0.271180288810222	0.0810184704521298	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TERF2	TF	-0.502766755424006	-0.841287045853904	yes	No	No	yes	No	No	down	down	tier050	tier050
TFAM	TF	-2.55318511402554	-0.148054432739607	yes	yes	No	No	No	No	down	down	tier066	tierNotHit
TFAP2A	TF	0.988460631715334	-0.982246301034933	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TFAP2B	TF	0.298462013240622	-0.106950466387414	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TFAP2C	TF	0.550105602581604	-0.346312255077506	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TFAP2D	TF	0.361102121641774	0.154513362741638	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TFAP2E	TF	0.0308144441233091	-0.459395773994117	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TFAP4	TF	-0.0744992194531294	-0.208028273891888	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TFCP2	TF	-0.0951694815920239	0.0974784759045926	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TFCP2L1	TF	-0.379377465552022	0.185809634268904	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TFDP1	TF	0.994521408838779	-0.394702729367006	yes	No	No	No	No	No	up	down	tier050	tierNotHit
TFDP2	TF	-0.27947302774238	0.0648917164230504	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TFDP3	TF	-0.402396127535515	0.393977608268092	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TFE3	TF	0.260479607979793	0.238118779320829	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TFEB	TF	-0.100689895625893	-0.19327140429032	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TFEC	TF	0.355978058557117	-0.100203279142193	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TGIF1	TF	-1.42429291742708	-0.248696244455896	yes	yes	No	No	No	No	down	down	tier066	tierNotHit
TGIF2	TF	-0.666901180028526	-0.284269593176716	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TGIF2LX	TF	-1.94733495334617	-0.211305305948754	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TGIF2LY	TF	0.120036823473796	-0.339201189179446	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
THAP1	TF	-6.65536757264678	-2.17883624159525	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
THAP10	TF	-0.465997461299843	-0.23971369763507	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
THAP11	TF	1.63357241538101	-2.7966411743165	yes	yes	yes	No	No	No	up	down	tier075	tierNotHit
THAP2	TF	0.229131167060845	-0.0209828825988402	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
THAP3	TF	-0.435355311677789	0.765127836766388	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
THAP4	TF	-0.344964186864026	-0.385365251944017	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
THAP5	TF	0.323269253316179	-0.0938138018402334	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
THAP6	TF	0.828429217266977	0.196641780439087	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
THAP7	TF	0.138567059806932	0.135373375893291	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
THAP8	TF	-0.783101601693097	-0.0290701911764329	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
THAP9	TF	0.615001285851823	0.0826796431064692	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
THRA	TF	1.12356731259157	0.0994823625365631	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
THRB	TF	0.356696946454421	0.0355942718256199	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TLX1	TF	0.18488369041492	0.283081483870595	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TLX2	TF	-0.633827700963855	-0.215364780595773	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TLX3	TF	-0.583178008652049	-0.433555341627581	yes	No	No	No	No	No	down	down	tier050	tierNotHit
TOX	TF	-0.0113310366371551	-0.102410064408585	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TOX2	TF	-0.909208358283655	0.107375270040259	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
TOX3	TF	0.43589807244402	-0.30411857140831	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TOX4	TF	-0.824214270927519	-0.231748696934401	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
TP53	TF	0.024210174095987	-0.0688742632014838	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TP63	TF	0.169796197508095	0.0556559725270604	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
TP73	TF	-1.18824761837516	-0.711079661536064	yes	No	No	No	No	No	down	down	tier050	tierNotHit
TRERF1	TF	0.4004579212009	-0.0639768036847693	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
TRPS1	TF	-1.58243302203296	-1.09491351398795	yes	yes	No	No	No	No	down	down	tier066	tierNotHit
TSC22D1	TF	-0.0358696817290561	0.383114120984845	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
